id,question,options,answer,notes,Tags,questionPre
220202027,某单位会计人员王某在填制记账凭证过程中发生了以下事项，其中正确的有{{c1::}}。,记账凭证应当根据经过审核的原始凭证及有关资料编制<br>||一张更正错误的记账凭证未附原始凭证<br>||由于一张购货发票涉及了另一单位，发票原件被对方保存，故根据发票复印件填制记账凭证<br>||填制记账凭证时，因出现文字错误，遂予以划线更正法更正<br>,1||2,参考解析：根据规定，更正错误的记账凭证可以不附原始凭证。不同内容和类别的原始凭证不得汇总在一张记账凭证上。一张原始凭证所列支出需要几个单位共同负担的，应当将其他单位负担的部分，开给对方原始凭证分割单进行结算，而不应该用复印件代替。如果在填制记账凭证时发生错误，应当重新填制。<br>,会计法律制度,
220202028,下列会计账簿中，通常使用订本账形式的有{{c1::}}。,备查账<br>||银行存款日记账<br>||明细账<br>||现金日记账<br>,2||4,参考解析：总账一般有订本账和活页账两种；明细账通常使用活页账；日记账通常使用订本账。<br>,会计法律制度,
220202029,下列关于财务会计报告的编制要求的说法中，错误的有{{c1::}}。,依据经过审核的会计账簿和有关资料编制财务会计报告<br>||向不同的会计资料使用者提供的财务会计报告，其编制依据可以不一致<br>||企业在编制年度财务会计报告后，必须进行财产清查<br>||接受企业财务会计报告的组织或者个人，在企业财务会计报告未正式对外披露前，应当对其内容保密<br>,2||3,参考解析：根据规定，向不同的会计资料使用者提供的财务会计报告，其编制基础、编制依据、编制原则和方法应当一致，因此选项B的说法错误。企业在编制年度财务会计报告前，必须进行财产清查，因此选项C的说法错误。<br>,会计法律制度,
220202030,下列各项中，属于会计档案的有{{c1::}}。,会计凭证<br>||会计账簿<br>||财务会计报告<br>||年度财务计划<br>,1||2||3,参考解析：预算、计划、制度等文件属于文书档案，不是会计档案。<br>,会计法律制度,
220202031,"根据会计法律制度的规定,下列关于单位之间会计档案交接的表述中,正确的有{{c1::}}。",电子会计档案应当与其元数据一并移交<br>||档案接受单位应当对保存电子会计档案的载体和其技术环境进行检验<br>||交接双方的单位有关负责人负责监督会计档案交接<br>||交接双方经办人和监督人应当在会计档案移交清册上签名或盖章<br>,1||2||3||4,参考解析：<br>,会计法律制度,
220202032,根据《会计档案管理办法》的规定，下列需要由会计管理机构编制的档案清册有{{c1::}}。,会计档案销毁清册<br>||会计档案移交清册<br>||会计档案鉴定意见书<br>||会计档案保管清册<br>,2||4,参考解析：会计档案销毁清册由单位档案管理机构编制；会计档案鉴定意见书由单位定期鉴定，并形成。其鉴定工作由单位档案管理机构牵头，组织单位会计、审计、纪检监察等机构或人员共同进行。<br>,会计法律制度,
220202033,根据会计法律制度的规定，下列各项中，属于甲公司内部会计监督主体的有{{c1::}}。,甲公司纪检部门<br>||甲公司债权人<br>||甲公司会计机构<br>||甲公司会计人员<br>,3||4,参考解析：内部会计监督的主体是各单位的会计机构、会计人员；内部会计监督的对象是单位的经济活动。<br>,会计法律制度,
220202034,下列各项中，属于行政事业单位内部控制的措施的有{{c1::}}。,不相容岗位相互分离<br>||内部授权审批控制<br>||归口管理<br>||运营分析控制<br>,1||2||3,参考解析：行政事业单位内部控制措施包括：不相容岗位分离控制；内部授权审批控制；归口管理；会计控制；单据控制；预算控制；财产保护控制；信息内部公开。选项D属于企业内部控制制度的措施。<br>,会计法律制度,
220202035,下列关于注册会计师审计报告的说法中，正确的有{{c1::}}。,审计报告分为标准审计报告和非标准审计报告<br>||注册会计师应当就财务报表是否在所有重大方面按照适用的财务报告编制基础编制并实现公允反映形成审计意见<br>||含有强调事项段的审计报告，为标准审计报告<br>||非无保留意见，包括保留意见、否定意见和无法表示意见三种类型<br>,1||2||4,参考解析：标准审计报告，是指不附加说明段、强调事项段、其他事项段或其他任何修饰性用语的无保留意见的审计报告。包含其他报告责任段，但不含有强调事项段或其他事项段的无保留意见的审计报告也被视为标准审计报告。<br>,会计法律制度,
220202036,下列关于会计监督主体及对象的说法中，正确的有{{c1::}}。,单位内部会计监督的对象限于会计核算活动<br>||国务院财政部门是会计工作政府监督的唯一主体<br>||会计监督体系中，仅有会计工作政府监督存在行政处罚的可能<br>||注册会计师及其所在的会计师事务所监督的对象是委托单位的经济活动<br>,3||4,参考解析：单位内部会计监督的对象是单位经济活动，主体是会计机构和会计人员，因此选项A的说法错误；财政部门是政府监督的主要监督人，此外还包括审计、税务、人民银行等其他部门，因此选项B的说法错误；会计工作政府监督的对象是会计行为和会计资料，主要是指财政部门代表国家对各单位和单位中相关人员的会计行为实施的监督检查，以及对发现的违法会计行为实施行政处罚。<br>,会计法律制度,
220202037,下列有关各单位会计机构设置的说法中，正确的有{{c1::}}。,单位可以根据领导意愿决定需不需要单独设置会计机构<br>||大、中型企业应单独设置会计机构<br>||不具备设置条件的，应当委托具有会计代理记账资格的中介机构代理记账<br>||单位必须设置会计机构并指定会计机构负责人<br>,2||3,参考解析：选项A，规模很小、经济业务简单、业务量相对较少的单位，为了提高经济效益，可以不单独设置会计机构，将会计职能并入其他职能部门，并设置会计人员，同时指定会计主管人员；选项D，各单位可以根据本单位的会计业务繁简程度和会计管理工作的需要决定是否设置会计机构。<br>,会计法律制度,
220202038,根据会计法律制度的规定，下列关于总会计师地位的表述中，正确的有{{c1::}}。,是单位内部审计机构负责人<br>||是单位会计机构负责人<br>||是单位会计工作的主要负责人<br>||是单位行政领导成员<br>,3||4,参考解析：总会计师是主管本单位会计工作的行政领导，是单位行政领导成员，是单位会计工作的主要负责人，全面负责单位的财务会计管理和经济核算。<br>,会计法律制度,
220202039,根据会计法律制度的规定，下列关于会计人员回避制度的表述中，正确的有{{c1::}}。,单位负责人的直系亲属不得担任本单位的会计机构负责人<br>||单位负责人的直系亲属不得担任本单位的出纳工作<br>||会计机构负责人的直系亲属不得担任本单位的出纳工作<br>||会计机构负责人的直系亲属不得担任本单位的总账会计<br>,1||3,参考解析：根据规定，单位领导人的直系亲属不得担任本单位的会计机构负责人、会计主管人员。会计机构负责人、会计主管人员的直系亲属不得在本单位会计机构中担任出纳工作。<br>,会计法律制度,
220202040,根据《会计基础工作规范》的规定，出纳人员不得兼管的工作有{{c1::}}。,办公室文秘工作<br>||收入、费用账目的登记工作<br>||会计档案保管工作<br>||债权、债务账目的登记工作<br>,2||3||4,参考解析：根据规定，出纳人员不得兼管会计档案保管，也不得兼任稽核以及收入、支出、费用、债权债务等账目的登记工作。<br>,会计法律制度,
220202041,下列关于会计工作交接的说法中，正确的有{{c1::}}。,做好会计交接工作，可以使会计工作前后衔接<br>||做好会计交接工作，可以保证会计工作连续进行<br>||做好会计交接工作，可以防止因会计人员的更换而出现的账目不清<br>||做好会计交接工作，也是分清移交人员和接管人员工作责任的一项有效措施<br>,1||2||3||4,参考解析：<br>,会计法律制度,
220202042,根据会计法律制度的规定，下列情形中，属于违法行为的有{{c1::}}。,指使会计人员编制虚假财务会计报告<br>||变造会计账簿<br>||隐匿依法应当保存的会计凭证<br>||拒绝接收金额记载错误的原始凭证<br>,1||2||3,参考解析：选项A属于授意、指使、强令会计机构、会计人员及其他人员伪造、变造会计凭证、会计账簿，编制虚假财务会计报告或者隐匿、故意销毁依法应当保存的会计凭证、会计账簿、财务会计报告；选项B属于伪造、变造会计凭证、会计账簿，编制虚假财务会计报告；选项C属于隐匿或者故意销毁依法应当保存的会计凭证、会计账簿、财务会计报告。选项D属于符合会计法律制度要求的行为。<br>,会计法律制度,
