id,question,options,answer,notes,Tags,questionPre
220102064,在登记各种账簿时，可以根据需要隔页、跳行。{{c1::}},对<br>||错<br>,2,参考解析：会计账簿应当按照连续编号的页码顺序登记，不得隔页、跳行。<br>,会计基础,
220102065,在结账前，企业会计人员发现账簿记录有文字错误，而记账凭证没有错误，应当采用划线更正法进行更正。{{c1::}},对<br>||错<br>,1,参考解析：在结账前发现账簿记录有文字或数字错误，而记账凭证没有错误，应当采用划线更正法。<br>,会计基础,
220102066,经济业务的发生，可能引起资产与权益总额发生变化，但是不会破坏基本会计等式的平衡关系。{{c1::}},对<br>||错<br>,1,参考解析：<br>,会计基础,
220102067,账户的结构分为左右两方，其中左方表示增加，右方表示减少。{{c1::}},对<br>||错<br>,2,参考解析：账户的哪方表示增加，哪方表示减少，要根据所记录的经济业务和账户的性质来确定。<br>,会计基础,
220102068,库存现金日记账是由出纳人员根据审核无误的现金收、付款凭证和转账凭证按照经济业务的发生顺序，逐日、逐笔序时登记。{{c1::}},对<br>||错<br>,2,参考解析：转账凭证不是库存现金日记账的登记依据。<br>,会计基础,
220102069,管理会计报告是管理会计活动成果的重要表现形式。{{c1::}},对<br>||错<br>,1,参考解析：<br>,会计基础,
220103001,企业现金清查中，经检查仍无法查明原因的现金溢余，经批准后应记入的科目是{{c1::}}。,其他业务收入<br>||营业外收入<br>||管理费用<br>||营业外支出<br>,2,参考解析：企业现金清查中，对于无法查明原因的现金溢余，计入营业外收入。<br>,流动资产,
220103002,下列各项中，企业不通过“其他货币资金”科目核算的是{{c1::}}。,用银行本票支付采购办公用品的款项<br>||存入证券公司指定账户的款项<br>||销售商品收到的商业汇票<br>||存入银行信用证保证金专户的款项<br>,3,参考解析：选项C，销售商品收到的商业汇票应通过“应收票据”核算。<br>,流动资产,
220103003,下列各项中，应记入“应收票据”科目借方的是{{c1::}}。,提供服务收到的银行承兑汇票<br>||提供服务收到的银行本票<br>||销售商品收到的银行汇票<br>||销售原材料收到的转账支票<br>,1,参考解析：选项BCD，应记入“银行存款”科目的借方。<br>,流动资产,
220103004,下列各项中，属于“其他应收款”科目核算内容的是{{c1::}}。,为职工垫付的房租<br>||为购货单位垫付的运费<br>||应收的销售材料款<br>||债券投资应收的利息<br>,1,参考解析：选项BC，通过“应收账款”科目核算；选项D，通过“应收利息”科目核算。<br>,流动资产,
220103005,2020年12月1日，某企业“坏账准备——应收账款”科目贷方余额为2万元。12月25日，收回已作坏账转销的应收账款3万元；12月31日，应收账款余额为300万元，经减值测试，应收账款的预计未来现金流量现值为260万元。不考虑其他因素，12月31日该企业应计提的坏账准备金额为{{c1::}}万元。,35<br>||40<br>||45<br>||37<br>,1,参考解析：12月25日收回已作坏账转销的应收账款：<br>借：应收账款3<br>贷：坏账准备3<br>借：银行存款3<br>贷：应收账款3<br>12月31日，应收账款发生减值，坏账准备应有余额＝300－260＝40（万元）。<br>12月31日，应计提的坏账准备＝40－2－3＝35（万元）。<br>,流动资产,
220103006,2019年12月初，某企业“应收账款”科目借方余额为600万元，相应的“坏账准备”科目贷方余额为40万元，本月实际发生坏账损失12万元。2019年12月31日该企业应补提坏账准备22万元。不考虑其他因素，该企业2019年12月31日“坏账准备”的期末余额为{{c1::}}万元。,50<br>||22<br>||62<br>||40<br>,1,参考解析：期末，坏账准备的应有余额＝40－12＋22＝50（万元）。<br>,流动资产,
220103007,下列各项中，应记入“坏账准备”科目借方的是{{c1::}}。,企业实际发生坏账<br>||收回过去已确认并转销的坏账<br>||期末“坏账准备”的应有余额大于计提前坏账准备的已有余额<br>||企业对当期增加的某项应收账款计提坏账准备<br>,1,参考解析：选项BCD，均记入“坏账准备”科目的贷方。<br>选项A，<br>借：坏账准备<br>贷：应收账款<br>选项B，<br>借：应收账款<br>贷：坏账准备<br>借：银行存款<br>贷：应收账款<br>选项C，<br>借：信用减值损失<br>贷：坏账准备<br>选项D，<br>借：信用减值损失<br>贷：坏账准备<br>,流动资产,
220103008,2017年某小企业向甲公司销售一批产品，货款合计50000元，因甲公司财务状况原因导致长期未能收回。2022年经过催收，甲公司支付了12000元，剩余款项确实无法收回确认为坏账。不考虑其他因素，该小企业2022年应确认坏账损失的金额为{{c1::}}元。,12000<br>||50000<br>||38000<br>||0<br>,3,参考解析：应确认坏账损失的金额＝50000－12000＝38000（元），会计分录为：<br>借：银行存款12000<br>营业外支出——坏账损失38000<br>贷：应收账款50000<br>,流动资产,
220103009,甲公司为增值税一般纳税人，购入乙上市公司股票，共支付价款400万元（其中包含已宣告但尚未发放的现金股利12万元），另支付相关交易费用1万元、增值税0.06万元，已取得增值税专用发票，全部款项已经支付。购入股票通过“交易性金融资产”科目核算。不考虑其他因素，下列各项中，该交易性金融资产的入账金额为{{c1::}}万元。,400<br>||401.06<br>||388<br>||389<br>,3,参考解析：交易性金融资产的入账金额＝400－12＝388（万元）。 会计分录为：<br>借：交易性金融资产——成本388<br>应收股利12<br>投资收益1<br>应交税费——应交增值税（进项税额）0.06<br>贷：其他货币资金401.06<br>,流动资产,
220103010,2019年3月1日，甲公司从二级市场购入乙公司发行的股票100万股并划分为交易性金融资产，每股价格10元，另支付交易费用1万元。乙公司于3月5日宣告按每股0.1元的比例分配现金股利，甲公司于3月10日收到现金股利10万元。3月20日，甲公司以每股11元的价格将股票全部出售，另支付交易费用1万元。2019年3月甲公司应确认的投资收益为{{c1::}}万元。,110<br>||109<br>||108<br>||98<br>,3,参考解析：2019年3月甲公司应确认的投资收益＝－1＋10＋（11×100－1－10×100）＝108（万元）。<br>,流动资产,
220103011,关于交易性金融资产的计量，下列说法中正确的是{{c1::}}。,取得交易性金融资产时，要按取得的公允价值和相关交易费用之和作为初始确认金额<br>||应当按取得该金融资产的公允价值作为初始确认金额，相关交易费用发生时计入投资收益<br>||资产负债表日，交易性金融资产的公允价值变动计入当期所有者权益<br>||处置交易性金融资产时，出售价款与初始确认金额之间的差额应确认为投资收益<br>,2,参考解析：选项A，对于交易性金融资产，应当按照取得时的公允价值作为初始确认金额，相关的交易费用在发生时计入投资收益；选项C，资产负债表日，企业应将交易性金融资产的公允价值变动计入公允价值变动损益；选项D，处置交易性金融资产时，出售价款与账面价值之间的差额应确认为投资收益。<br>,流动资产,
220103012,2019年3月2日，甲公司以银行存款购入A上市公司股票100万股，每股8元，另发生交易费用2万元，并将该股票划分为交易性金融资产。3月31日，该股票在证券交易所的收盘价为每股7.7元。4月30日，该股票在证券交易所的收盘价为每股8.1元。5月10日，甲公司将所持有的该股票全部出售，所得价款825万元。则该交易性金融资产对甲公司2019年度的利润影响金额为{{c1::}}万元。,15<br>||25<br>||23<br>||13<br>,3,参考解析：购入时，支付的交易费用计入投资收益的借方金额为2万元；3月31日公允价值变动计入公允价值变动损益的借方，金额为30万元（770－800）；4月30日公允价值变动计入公允价值变动损益的贷方，金额为40万元（810－770）；处置时计入投资收益贷方的金额为15万元（825－810）；所以对利润影响的金额＝－2－30＋40＋15＝23（万元）。<br>,流动资产,
220103013,2018年10月1日，A公司购入B公司股票50000股，每股买价8元，划分为交易性金融资产。支付价款中包含已宣告但尚未发放的现金股利每股1元。另支付相关交易费用4000元。10月5日收到B公司发放的现金股利。12月3日，出售持有的B公司股票50000股，价款为每股11元。已知金融商品转让的增值税税率为6％，则应交增值税为{{c1::}}元。,33000<br>||8490.57<br>||11320.75<br>||31132.08<br>,2,参考解析：转让金融商品应交增值税＝（50000×11－50000×8）/（1＋6％）×6％＝8490.57（元）。<br>,流动资产,
220103014,2019年12月10日，某小企业购入A公司15万股股票作为短期投资，取得价款为90万元。2020年3月1日，A公司宣告发放现金股利3万元；3月15日收到A公司分派的现金股利。2020年6月30日，将该股票出售，股票的市价为每股6.5元。不考虑其他因素，2020年因该短期投资确认的投资收益为{{c1::}}万元。,7.5<br>||10.5<br>||4.5<br>||0<br>,2,参考解析：2019年12月10日：<br>借：短期投资90<br>贷：银行存款90<br>2020年3月1日：<br>借：应收股利3<br>贷：投资收益3<br>3月15日收到A公司分派的现金股利：<br>借：银行存款3<br>贷：应收股利3<br>2020年6月30日：<br>借：银行存款（6.5×15）97.5<br>贷：短期投资90<br>投资收益7.5<br>2020年因该短期投资确认的投资收益＝3＋7.5＝10.5（万元）。<br>,流动资产,
